Iteration,new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
0,4,3,3,1,1,0,0,1,1,1,39.126
1,2,3,2,1,0,1,1,0,1,0,81.296
2,3,1,1,0,0,0,0,1,1,1,33.914
3,2,2,2,1,1,0,1,0,1,1,59.296
4,4,3,3,0,1,1,0,0,0,0,46.1
5,1,1,1,1,0,0,1,0,1,1,81.78
6,1,1,3,1,0,0,1,1,0,0,88.782
7,1,2,2,1,0,1,0,0,1,0,105.038
8,4,2,1,1,0,1,0,0,0,1,31.624
9,4,2,3,0,1,1,0,1,0,1,36.114
10,1,2,3,1,0,0,0,1,0,1,127.84
11,1,1,3,1,1,1,0,1,0,1,86.89
12,3,1,2,0,1,0,1,0,0,1,31.37
13,3,1,3,0,1,0,1,1,1,0,33.586
14,1,1,3,0,1,0,1,0,1,1,86.044
15,3,3,1,1,0,0,1,1,0,0,71.584
16,3,3,3,1,1,1,0,0,1,1,49.866
17,4,1,3,0,1,1,1,1,0,1,25.296
18,2,3,1,1,0,1,1,0,1,1,80.848
19,3,2,1,1,0,0,0,0,1,0,38.086
20,1,3,2,0,0,1,1,1,0,0,194.502
21,4,3,2,1,1,0,1,1,1,0,42.628
22,4,3,3,0,0,0,1,0,0,0,50.72
23,4,3,3,1,0,1,1,1,1,1,43.168
24,1,2,2,0,1,0,0,1,1,0,118.32
25,2,3,2,1,0,0,1,0,0,0,92.844
26,2,3,1,0,0,1,0,0,0,1,88.032
27,2,1,1,1,1,1,1,0,1,1,42.334
28,3,2,3,1,1,0,0,1,1,0,39.958
29,2,2,3,1,0,1,0,1,1,0,59.454
30,3,1,2,0,1,1,1,1,0,1,33.59
31,4,1,2,0,1,1,1,0,0,1,24.218
32,4,1,2,0,1,1,1,1,0,1,25.184
33,4,1,2,0,1,1,1,0,0,1,24.218
34,4,1,2,0,1,1,1,0,0,1,24.218
35,4,1,2,0,1,1,1,0,0,1,24.218
36,4,1,2,0,1,1,1,0,0,1,24.218
37,4,1,2,0,1,1,1,0,0,1,24.218
38,4,1,2,0,1,1,1,0,0,1,24.218
39,4,1,2,0,1,1,1,0,0,1,24.218
40,4,1,2,0,1,1,1,0,0,1,24.218
41,4,1,2,0,1,1,1,0,0,1,24.218
42,4,1,2,0,1,1,1,0,0,1,24.218
43,4,1,2,0,1,1,1,0,0,1,24.218
44,4,1,2,0,1,1,1,0,0,1,24.218
45,4,1,2,0,1,1,1,0,0,1,24.218
46,1,1,1,0,1,1,1,0,0,1,85.23
47,2,2,2,0,1,1,1,0,0,1,69.688
48,4,1,2,0,1,1,0,0,0,1,24.014
49,1,1,1,0,1,1,0,0,0,1,83.978
50,3,1,2,0,1,1,0,0,0,1,31.178
51,4,2,2,0,1,1,0,0,0,1,33.85
52,4,1,1,0,1,1,0,0,0,1,23.328
53,2,1,1,0,1,0,0,0,0,1,44.846
54,1,2,1,0,0,1,0,0,0,0,122.898
55,3,3,1,0,1,0,0,0,1,1,50.828
56,4,1,1,0,1,1,0,0,0,0,23.266
57,4,1,1,1,0,1,0,0,0,0,22.142
58,1,3,1,1,0,0,0,0,1,0,137.304
59,2,2,1,1,0,1,0,1,0,0,67.692
60,3,1,1,1,0,1,0,0,0,0,29.586
61,4,3,1,1,0,0,0,1,1,0,39.528
62,4,1,1,1,0,1,0,0,0,0,22.142
63,2,2,1,1,0,1,0,0,1,0,55.688
64,1,1,1,1,0,0,0,1,0,0,88.362
65,3,3,1,1,0,1,0,0,0,0,58.186
66,4,1,1,1,0,1,0,0,0,0,22.142
67,4,1,3,1,0,0,0,1,1,0,23.766
68,4,2,1,1,0,1,0,0,0,0,31.868
69,2,1,1,1,0,1,0,0,0,0,42.878
70,3,3,3,1,0,1,0,1,1,0,52.822
71,4,1,1,1,0,0,0,0,0,0,22.312
72,1,1,1,1,0,1,0,0,0,0,80.57
73,4,2,1,1,0,1,0,0,0,0,31.868
74,4,1,3,1,0,1,0,1,1,0,23.662
75,2,3,1,1,0,0,0,0,0,0,83.468
76,4,1,1,1,0,1,0,0,0,0,22.142
77,3,1,3,1,0,1,0,1,0,0,31.51
78,4,1,1,1,0,1,0,0,1,0,22.138
79,1,2,1,1,0,1,0,0,1,0,104.622
80,4,3,3,1,0,0,0,0,1,0,38.614
81,4,1,1,1,0,1,0,0,1,0,22.138
82,2,1,1,1,0,1,0,1,1,0,46.958
83,4,1,1,1,0,1,0,0,1,0,22.138
84,3,2,3,1,0,1,0,0,1,0,39.258
85,1,1,1,1,0,0,0,0,1,0,80.744
86,4,3,1,1,0,1,0,1,1,0,39.492
87,4,1,1,1,0,1,0,0,1,0,22.138
88,2,1,3,1,0,1,0,0,1,0,44.036
89,4,2,1,1,0,0,0,0,1,0,28.516
90,3,1,1,1,0,1,0,0,1,0,29.604
91,1,3,1,1,0,1,0,1,1,0,147.432
92,4,1,3,1,0,1,0,0,1,0,23.552
93,4,1,1,1,0,0,0,0,1,0,22.452
94,2,1,1,1,0,1,0,0,1,0,42.786
95,4,2,1,1,0,1,1,1,1,0,32.09
96,3,3,3,1,0,1,0,0,1,0,50.638
97,1,1,1,1,0,0,0,0,1,0,80.744
98,4,1,1,1,0,1,1,0,1,0,22.396
99,4,1,1,1,0,1,0,1,1,0,23.582
100,4,2,1,1,0,1,0,0,1,0,28.458
101,4,1,1,1,0,1,0,0,1,0,22.138
102,4,1,1,1,0,1,0,0,1,0,22.138
103,4,1,1,1,0,1,0,0,1,0,22.138
104,4,1,1,1,0,1,0,0,1,0,22.138
105,4,1,1,1,0,1,0,0,1,0,22.138
106,4,1,1,1,0,1,0,0,1,0,22.138
107,4,1,1,1,0,1,0,0,1,0,22.138
108,4,1,1,1,0,1,0,0,1,0,22.138
109,4,1,1,1,0,1,0,0,1,0,22.138
110,4,1,1,1,0,1,0,0,1,0,22.138
111,4,1,1,1,0,1,0,0,1,0,22.138
112,2,1,1,1,0,1,0,0,1,0,42.786
113,4,1,1,1,0,1,0,0,1,0,22.138
114,3,1,3,1,0,1,0,0,1,0,30.732
115,1,3,2,1,0,1,1,0,1,0,151.24
116,4,1,1,1,0,1,0,0,1,0,22.138
117,4,1,1,1,0,0,0,0,1,0,22.452
118,2,2,1,1,0,1,0,0,1,0,55.688
119,4,1,2,1,0,1,0,1,1,0,23.71
120,3,3,1,1,0,1,1,0,1,0,56.712
121,4,1,3,1,0,0,0,0,1,0,23.552
122,1,1,1,1,0,1,0,0,1,1,80.704
123,4,1,1,1,0,1,0,0,1,0,22.138
124,4,2,1,1,1,1,1,1,1,0,31.514
125,2,1,2,0,0,1,0,0,1,0,46.272
126,4,3,3,1,0,0,0,0,1,1,38.458
127,3,1,1,1,0,1,0,0,1,0,29.604
128,1,1,1,1,1,1,0,1,1,0,86.252
129,4,2,1,0,0,1,1,0,1,0,31.772
130,4,1,2,1,0,1,0,0,1,1,23.018
131,4,3,1,1,0,0,0,0,1,0,37.512
132,2,1,3,1,0,1,0,0,1,0,44.036
133,4,1,1,0,1,1,0,1,1,0,24.768
134,3,1,1,1,0,1,1,0,1,0,29.768
135,1,2,1,1,0,0,0,0,1,1,104.304
136,4,1,2,1,0,1,0,0,1,0,23.096
137,4,3,1,1,1,1,0,0,1,0,36.996
138,4,1,3,0,0,1,0,1,1,0,24.996
139,2,1,1,1,0,1,1,0,1,0,43.44
140,4,1,1,1,0,0,0,0,1,1,22.248
141,3,2,1,1,0,1,0,0,1,0,37.954
142,1,1,2,1,1,1,0,0,1,0,79.318
143,4,1,1,0,0,1,0,1,1,0,24.99
144,4,3,3,1,0,1,1,0,1,0,42.596
145,4,1,1,1,0,0,0,0,1,1,22.248
146,2,1,1,1,0,1,0,0,1,0,42.786
147,4,2,1,1,1,1,0,0,1,0,28.338
148,3,1,2,0,0,1,0,1,1,0,33.714
149,1,1,1,1,0,1,1,0,1,0,81.566
150,4,3,3,1,0,1,0,0,1,1,38.492
151,4,1,1,1,0,0,0,0,1,0,22.452
152,4,1,1,1,1,1,0,0,1,0,21.698
153,2,2,1,0,1,1,0,1,1,0,62.084
154,4,1,1,1,1,1,1,0,1,0,22.168
155,3,1,2,1,1,1,0,0,1,1,29.254
156,4,3,3,1,1,0,0,0,1,0,38.064
157,1,1,1,1,1,1,0,0,1,0,78.566
158,4,1,1,0,1,1,0,1,1,0,24.768
159,4,2,1,1,1,1,1,0,1,0,30.136
160,2,1,1,1,1,1,0,0,1,1,41.85
161,4,1,2,1,1,0,0,0,0,0,22.312
162,3,3,3,1,1,1,0,0,1,0,50.466
163,4,1,1,0,1,1,0,1,1,0,24.768
164,1,1,1,1,1,1,1,0,1,0,79.33
165,4,1,1,1,1,1,0,0,0,1,21.65
166,4,2,1,1,1,0,0,0,0,1,31.096
167,4,1,2,1,1,1,0,0,0,1,22.476
168,2,3,1,0,1,1,0,1,0,1,95.852
169,4,1,3,1,1,1,0,0,0,1,23.204
170,3,1,1,1,1,1,1,0,0,1,28.922
171,1,1,1,1,1,0,0,0,0,1,78.356
172,4,2,1,1,1,1,0,0,0,1,31.152
173,4,1,2,0,1,1,0,1,0,1,25.182
174,4,3,1,1,1,1,0,0,0,1,42.476
175,2,1,3,1,1,1,1,0,0,1,43.296
176,4,1,1,1,1,0,0,0,0,1,21.694
177,3,1,1,1,1,0,0,0,0,1,28.7
178,1,2,1,1,1,0,0,0,0,1,113.968
179,4,1,2,0,1,0,0,1,0,1,24.784
180,4,1,1,1,1,0,1,0,0,1,21.758
181,4,3,3,1,1,0,0,0,0,1,43.352
182,2,1,1,1,1,0,0,0,0,1,41.95
183,4,1,1,1,1,0,0,0,0,1,21.694
184,3,2,1,0,1,0,0,1,0,1,49.974
185,4,1,1,1,1,0,1,0,0,1,21.758
186,1,1,2,1,1,0,0,0,0,1,78.824
187,4,3,3,1,1,0,0,0,0,1,43.352
188,4,1,1,1,1,0,0,0,0,1,21.694
189,2,1,1,0,1,0,0,1,0,1,49.552
190,4,2,1,1,1,0,1,0,0,1,33.566
191,3,1,1,1,1,0,0,0,0,1,28.7
192,4,1,2,1,1,0,0,0,0,1,22.34
193,1,3,3,1,1,0,0,0,0,1,156.34
194,4,1,1,0,1,0,0,1,0,1,24.832
195,4,1,1,1,1,0,1,0,0,1,21.758
196,2,1,1,1,1,0,0,0,0,1,41.95
197,4,2,1,1,1,0,0,0,0,1,31.096
198,3,1,2,1,1,0,0,0,0,1,29.232
199,4,3,1,0,1,0,0,1,0,1,48.678
200,1,1,3,1,1,0,0,0,0,1,79.292
201,4,1,1,1,1,0,1,0,0,1,21.758
202,4,1,1,1,1,0,0,0,0,1,21.694
203,4,2,1,1,1,0,0,0,0,1,31.096
204,2,1,2,0,1,0,0,1,0,1,49.28
205,4,3,1,1,1,0,0,0,0,1,42.36
206,3,1,3,1,1,0,1,0,0,1,30.116
207,1,1,1,1,1,0,0,0,0,1,78.356
208,4,1,1,1,1,0,0,0,0,1,21.694
209,4,2,1,0,1,0,0,1,0,1,36.242
210,4,1,2,1,1,0,0,0,0,1,22.34
211,2,3,1,1,1,0,1,0,0,1,91.416
212,4,1,3,1,1,0,0,0,0,1,22.982
213,3,1,1,1,1,0,0,0,0,1,28.7
214,1,1,1,0,1,0,0,1,0,1,93.1
215,4,2,1,1,1,0,0,0,0,1,31.096
216,4,1,2,1,1,0,1,0,0,1,22.486
217,4,3,1,1,1,0,0,0,0,1,42.36
218,2,1,3,1,1,0,0,0,0,1,42.716
219,4,1,1,0,1,0,0,1,0,1,24.832
220,3,1,1,1,1,0,0,0,0,1,28.7
221,1,2,1,1,1,0,1,0,0,1,122.382
222,4,1,2,1,1,0,0,0,0,1,22.34
223,4,3,1,1,1,0,0,0,0,1,42.36
224,4,1,3,0,1,0,0,0,0,1,24.508
225,2,1,1,1,1,0,0,1,0,1,45.826
226,4,1,1,1,1,0,0,0,0,1,21.694
227,4,1,1,1,1,0,0,0,0,1,21.694
228,4,1,1,1,1,0,0,0,0,1,21.694
229,4,1,1,1,1,0,0,0,0,1,21.694
230,4,1,1,1,1,0,0,0,0,1,21.694
231,4,1,1,1,1,0,0,0,0,1,21.694
232,4,1,1,1,1,0,0,0,0,1,21.694
233,4,1,1,1,1,0,0,0,0,1,21.694
234,4,1,1,1,1,0,0,0,0,1,21.694
235,4,1,1,1,1,0,0,0,0,1,21.694
236,4,1,1,1,1,0,0,0,0,1,21.694
237,4,1,1,1,1,0,0,0,0,1,21.694
238,4,1,1,1,1,0,0,0,0,1,21.694
239,4,1,1,1,1,0,0,0,0,1,21.694
240,4,1,1,1,1,0,0,0,0,1,21.694
241,4,1,1,1,1,0,0,0,0,1,21.694
242,4,1,1,1,1,0,0,0,0,1,21.694
243,4,1,1,1,1,0,0,0,0,1,21.694
244,4,1,1,1,1,0,0,0,0,1,21.694
245,3,1,1,1,1,0,0,0,0,1,28.7
246,4,1,1,1,1,0,0,0,0,1,21.694
247,1,1,1,1,1,0,0,0,0,1,78.356
248,4,2,1,1,1,0,0,0,0,1,31.096
249,4,1,2,1,1,0,0,0,0,1,22.34
250,4,1,1,1,1,0,1,0,0,1,21.758
251,2,3,3,1,1,0,0,0,0,1,83.124
252,4,1,1,1,1,0,0,0,0,1,21.694
253,3,1,1,1,1,0,0,0,0,1,28.7
254,1,2,1,0,1,0,0,1,0,1,134.052
255,4,1,1,1,1,0,0,0,0,1,21.694
256,4,1,2,1,1,0,1,0,0,1,22.486
257,4,3,1,1,1,0,0,0,0,1,42.36
258,2,1,3,1,1,0,0,0,0,1,42.716
259,4,1,1,1,1,0,0,0,0,1,21.694
260,3,1,1,0,1,0,0,1,0,1,33.566
261,4,2,1,1,1,0,0,0,0,1,31.096
262,1,1,1,1,1,0,1,0,0,1,79.144
263,4,1,2,1,1,0,0,0,0,1,22.34
264,4,3,3,1,1,0,0,0,0,1,43.352
265,4,1,1,1,1,0,0,0,0,1,21.694
266,2,1,1,0,1,0,0,1,0,1,49.552
267,4,1,1,1,1,0,1,0,0,1,21.758
268,3,2,1,1,1,0,0,0,0,1,42.198
269,4,1,2,1,1,0,0,0,0,1,22.34
270,1,1,1,1,1,0,0,0,0,1,78.356
271,4,3,3,0,1,0,0,1,0,1,48.842
272,4,1,1,1,1,0,0,0,0,1,21.694
273,4,1,1,1,1,0,1,0,0,1,21.758
274,2,1,1,1,1,0,0,0,0,1,41.95
275,4,2,1,1,1,0,0,0,0,1,31.096
276,3,1,1,1,1,0,0,0,0,1,28.7
277,4,1,2,0,1,0,0,1,0,1,24.784
278,1,3,1,1,1,0,0,0,0,1,155.458
279,4,1,3,1,1,0,1,0,0,1,23.216
280,4,1,1,1,1,1,0,0,0,1,21.65
281,4,1,1,1,1,1,0,0,0,1,21.65
282,2,2,1,1,1,1,0,0,0,1,60.804
283,4,1,1,0,1,1,0,1,0,1,24.98
284,4,1,2,1,1,1,0,0,0,1,22.476
285,3,3,1,1,1,1,0,0,0,1,57.664
286,1,1,3,1,1,1,1,0,0,1,80.566
287,4,1,1,1,1,1,0,0,0,1,21.65
288,4,1,1,1,1,1,0,0,0,1,21.65
289,4,1,1,1,1,1,0,0,0,1,21.65
290,4,2,1,0,1,1,0,1,0,1,36.328
291,2,1,2,1,1,1,0,0,0,1,42.434
292,4,1,1,1,1,1,1,0,0,1,21.714
293,3,3,3,1,1,1,0,0,0,1,58.62
294,4,1,1,1,1,1,0,0,0,1,21.65
295,1,1,1,1,1,1,0,0,0,1,78.57
296,4,1,1,0,1,1,0,1,0,1,24.98
297,4,2,1,1,1,1,0,0,0,1,31.152
298,4,1,2,1,1,1,1,0,0,1,22.816
299,2,3,1,1,1,1,0,0,0,1,82.656
